order_id,customer_id,store_id,order_date,order_status
9287,3262,439,2025-04-17,completed
9288,1438,114,2025-05-11,pending
9289,3291,45,2025-06-10,returned
9290,2915,174,2025-03-25,completed
9291,3429,391,2025-06-01,pending
9292,2053,233,2025-04-29,cancelled
9293,2718,174,2025-06-05,pending
9294,3449,234,2025-05-26,pending
9295,444,346,2025-04-25,pending
9296,3320,323,2025-05-05,returned
9297,471,74,2025-04-28,returned
9298,2573,58,2025-04-21,completed
9299,64,456,2025-05-14,cancelled
9300,3577,282,2025-06-18,returned
9301,342,219,2025-06-17,completed
9302,2615,237,2025-05-12,completed
9303,582,498,2025-04-02,pending
9304,682,358,2025-05-01,completed
9305,3139,233,2025-05-31,pending
9306,1477,498,2025-04-07,pending
9307,2990,410,2025-05-22,pending
9308,4706,412,2025-04-19,pending
9309,1896,9,2025-05-24,cancelled
9310,2234,272,2025-04-16,cancelled
9311,4774,359,2025-04-16,cancelled
9312,671,446,2025-05-26,returned
9313,2711,243,2025-06-19,completed
9314,3624,298,2025-06-10,cancelled
9315,1543,75,2025-06-17,completed
9316,4326,117,2025-04-29,completed
9317,1212,139,2025-05-28,pending
9318,3244,350,2025-04-16,cancelled
9319,3378,384,2025-06-04,cancelled
9320,2711,379,2025-05-11,completed
9321,4699,13,2025-06-17,pending
9322,283,156,2025-05-13,completed
9323,531,166,2025-04-06,cancelled
9324,4460,259,2025-04-12,completed
9325,2590,51,2025-05-27,completed
9326,4971,114,2025-05-24,pending
9327,2331,201,2025-05-20,cancelled
9328,2031,115,2025-06-03,returned
9329,1664,392,2025-04-18,pending
9330,54,162,2025-06-03,returned
9331,3018,359,2025-05-23,cancelled
9332,1586,239,2025-04-20,completed
9333,24,296,2025-04-20,cancelled
9334,980,208,2025-04-24,cancelled
9335,1912,231,2025-05-22,returned
9336,271,328,2025-06-02,pending
9337,786,403,2025-06-03,returned
9338,88,425,2025-05-29,cancelled
9339,3612,32,2025-04-20,completed
9340,1507,175,2025-04-22,pending
9341,4521,461,2025-05-25,pending
9342,1739,472,2025-04-08,returned
9343,759,230,2025-05-19,cancelled
9344,3119,271,2025-05-04,completed
9345,3720,194,2025-05-18,returned
9346,3072,19,2025-05-15,cancelled
9347,4951,49,2025-04-16,returned
9348,1940,496,2025-04-27,pending
9349,251,391,2025-03-28,completed
9350,469,352,2025-03-29,cancelled
9351,2975,457,2025-04-11,completed
9352,3101,311,2025-05-15,pending
9353,2027,368,2025-04-17,completed
9354,3999,302,2025-06-13,pending
9355,3079,148,2025-04-04,returned
9356,229,266,2025-04-29,cancelled
9357,2458,23,2025-04-18,returned
9358,2871,361,2025-04-28,cancelled
9359,2908,424,2025-06-16,pending
9360,2737,293,2025-04-04,pending
9361,3020,240,2025-05-29,completed
9362,4076,437,2025-04-24,returned
9363,3021,4,2025-04-16,cancelled
9364,3211,93,2025-05-29,completed
9365,3842,276,2025-06-17,cancelled
9366,3485,76,2025-06-14,pending
9367,3688,57,2025-06-12,pending
9368,3365,14,2025-05-28,pending
9369,3138,404,2025-06-02,completed
9370,994,288,2025-06-07,returned
9371,4199,441,2025-05-02,completed
9372,963,14,2025-06-07,pending
9373,3572,430,2025-03-24,completed
9374,4814,333,2025-04-30,completed
9375,4830,143,2025-05-05,completed
9376,4553,35,2025-05-20,returned
9377,402,26,2025-05-23,pending
9378,1114,256,2025-03-29,returned
9379,1377,271,2025-05-18,completed
9380,2824,476,2025-05-23,returned
9381,3809,422,2025-05-13,returned
9382,4062,402,2025-04-14,completed
9383,694,143,2025-05-18,returned
9384,1099,358,2025-05-28,returned
9385,4150,67,2025-04-15,completed
9386,862,289,2025-05-13,cancelled
9387,3497,332,2025-04-07,returned
9388,2507,223,2025-05-27,completed
9389,4022,231,2025-04-23,pending
9390,2605,493,2025-06-17,cancelled
9391,3198,357,2025-04-12,completed
9392,4857,419,2025-04-03,pending
9393,1224,19,2025-05-16,cancelled
9394,985,498,2025-05-31,pending
9395,3018,206,2025-06-02,pending
9396,4661,479,2025-05-15,returned
9397,2313,375,2025-04-10,pending
9398,2882,23,2025-06-15,completed
9399,4064,183,2025-05-09,completed
9400,3477,240,2025-05-24,cancelled
9401,4301,214,2025-06-06,returned
9402,1550,186,2025-05-08,completed
9403,4514,67,2025-05-27,completed
9404,4015,373,2025-06-11,returned
9405,2148,261,2025-05-28,returned
9406,2312,256,2025-03-25,returned
9407,4975,123,2025-04-14,cancelled
9408,2729,336,2025-05-08,cancelled
9409,1771,275,2025-05-10,pending
9410,3055,198,2025-06-16,returned
9411,1018,91,2025-04-23,cancelled
9412,1185,396,2025-04-25,completed
9413,658,314,2025-04-28,pending
9414,505,357,2025-04-03,returned
9415,2083,219,2025-04-01,completed
9416,1219,196,2025-03-31,returned
9417,917,296,2025-04-30,completed
9418,4658,216,2025-05-04,pending
9419,1728,190,2025-05-08,pending
9420,308,109,2025-04-28,completed
9421,2010,392,2025-06-20,returned
9422,4562,111,2025-04-29,completed
9423,2630,329,2025-03-30,returned
9424,4345,68,2025-06-16,returned
9425,3064,119,2025-05-26,pending
9426,2699,432,2025-04-28,cancelled
9427,1458,217,2025-04-07,pending
9428,437,70,2025-05-04,cancelled
9429,4497,490,2025-05-27,returned
9430,2078,246,2025-04-20,completed
9431,932,96,2025-06-05,pending
9432,3304,303,2025-06-06,pending
9433,2379,382,2025-06-18,cancelled
9434,1002,232,2025-04-20,pending
9435,4675,499,2025-06-10,pending
9436,1045,71,2025-04-29,pending
9437,678,226,2025-06-06,returned
9438,4184,221,2025-04-24,cancelled
9439,67,407,2025-05-26,pending
9440,4651,334,2025-06-09,cancelled
9441,3600,192,2025-05-16,completed
9442,2591,167,2025-05-03,returned
9443,4055,372,2025-04-11,returned
9444,4609,41,2025-03-27,returned
9445,2463,105,2025-04-19,completed
9446,1029,343,2025-04-27,cancelled
9447,1735,155,2025-04-12,cancelled
9448,1691,180,2025-05-11,pending
9449,4120,474,2025-04-21,completed
9450,563,354,2025-04-18,cancelled
9451,4055,181,2025-06-03,completed
9452,4814,73,2025-04-01,returned
9453,1294,26,2025-05-21,cancelled
9454,4224,18,2025-04-05,pending
9455,3118,303,2025-06-13,cancelled
9456,3693,330,2025-06-19,cancelled
9457,3422,96,2025-06-03,cancelled
9458,1615,103,2025-05-21,completed
9459,3334,275,2025-05-08,returned
9460,3774,500,2025-05-13,completed
9461,4267,275,2025-04-11,cancelled
9462,2659,9,2025-04-04,returned
9463,4691,389,2025-03-28,cancelled
9464,1867,397,2025-04-25,cancelled
9465,2180,411,2025-05-17,completed
9466,496,403,2025-03-29,completed
9467,129,154,2025-05-14,pending
9468,3988,400,2025-05-18,returned
9469,2134,319,2025-04-14,pending
9470,2858,143,2025-06-21,pending
9471,940,472,2025-05-26,completed
9472,875,436,2025-05-21,completed
9473,4137,280,2025-04-09,returned
9474,931,110,2025-05-27,pending
9475,4803,126,2025-04-07,cancelled
9476,3673,498,2025-06-17,cancelled
9477,1722,271,2025-04-20,cancelled
9478,4119,455,2025-03-30,completed
9479,826,46,2025-05-07,cancelled
9480,4092,20,2025-04-29,pending
9481,2455,235,2025-06-02,cancelled
9482,3241,28,2025-05-02,completed
9483,3376,147,2025-06-05,pending
9484,3149,96,2025-06-14,cancelled
9485,2739,466,2025-05-24,cancelled
9486,2326,214,2025-06-10,pending
9487,27,467,2025-04-11,pending
9488,1012,426,2025-05-12,pending
9489,2800,364,2025-05-12,cancelled
9490,3190,319,2025-04-27,pending
9491,1181,340,2025-04-29,pending
9492,4667,146,2025-04-19,completed
9493,4016,429,2025-05-24,completed
9494,3644,127,2025-03-25,cancelled
9495,1877,142,2025-03-24,returned
9496,3138,468,2025-06-17,completed
9497,2790,427,2025-05-22,cancelled
9498,3869,351,2025-05-06,completed
9499,415,214,2025-04-22,completed
9500,2047,475,2025-06-08,completed
9501,422,227,2025-05-15,cancelled
9502,888,201,2025-04-29,pending
9503,2764,69,2025-04-25,completed
9504,2128,324,2025-06-06,completed
9505,1453,1,2025-04-24,pending
9506,1356,150,2025-03-25,completed
9507,3995,174,2025-04-03,returned
9508,552,197,2025-04-01,completed
9509,4976,173,2025-04-25,returned
9510,2074,341,2025-06-14,completed
9511,4332,375,2025-03-28,cancelled
9512,2211,63,2025-04-07,pending
9513,1789,346,2025-04-12,pending
9514,3562,201,2025-05-24,cancelled
9515,102,72,2025-04-10,cancelled
9516,4893,410,2025-05-28,completed
9517,2694,464,2025-04-27,returned
9518,2618,283,2025-05-15,completed
9519,3599,332,2025-05-04,completed
9520,3058,373,2025-05-01,returned
9521,4496,88,2025-05-20,completed
9522,2697,91,2025-06-14,cancelled
9523,4855,92,2025-04-19,pending
9524,702,417,2025-03-26,completed
9525,841,334,2025-05-19,cancelled
9526,1311,293,2025-04-17,cancelled
9527,4127,58,2025-04-08,cancelled
9528,903,146,2025-04-03,completed
9529,689,111,2025-05-18,cancelled
9530,3251,462,2025-04-16,pending
9531,4756,62,2025-06-04,cancelled
9532,1380,212,2025-06-17,cancelled
9533,1261,3,2025-05-30,completed
9534,1330,421,2025-05-07,completed
9535,886,231,2025-03-25,cancelled
9536,352,78,2025-06-09,completed
9537,4146,332,2025-04-26,cancelled
9538,2517,224,2025-06-20,returned
9539,3304,187,2025-04-07,cancelled
9540,4455,38,2025-04-28,pending
9541,3796,96,2025-06-19,completed
9542,2026,339,2025-05-29,returned
9543,3745,455,2025-05-21,cancelled
9544,4970,488,2025-06-02,completed
9545,3411,160,2025-06-11,cancelled
9546,4725,64,2025-06-07,cancelled
9547,1568,408,2025-06-11,pending
9548,932,287,2025-04-24,completed
9549,780,51,2025-03-24,pending
9550,505,265,2025-04-27,cancelled
9551,1126,112,2025-06-15,completed
9552,2944,207,2025-04-18,pending
9553,1932,149,2025-04-26,pending
9554,4450,129,2025-04-24,completed
9555,1028,76,2025-05-10,cancelled
9556,3233,90,2025-04-11,returned
9557,3905,427,2025-04-28,completed
9558,1989,400,2025-05-04,pending
9559,83,72,2025-04-06,cancelled
9560,2023,480,2025-05-13,cancelled
9561,1302,124,2025-04-18,returned
9562,3613,410,2025-05-15,completed
9563,3672,243,2025-04-10,returned
9564,243,160,2025-06-17,pending
9565,1622,334,2025-04-06,returned
9566,3495,363,2025-05-28,returned
9567,3849,155,2025-05-10,completed
9568,4417,359,2025-06-19,returned
9569,3988,442,2025-05-28,pending
9570,615,21,2025-05-27,returned
9571,2770,92,2025-06-10,cancelled
9572,425,11,2025-05-08,pending
9573,1792,358,2025-05-10,completed
9574,3035,438,2025-04-01,completed
9575,153,353,2025-04-28,returned
9576,1185,146,2025-05-24,returned
9577,1127,177,2025-06-16,cancelled
9578,1498,222,2025-06-12,cancelled
9579,2371,454,2025-05-28,completed
9580,3579,382,2025-05-10,pending
9581,4863,92,2025-04-18,returned
9582,3559,386,2025-04-21,pending
9583,4759,283,2025-04-10,cancelled
9584,1518,113,2025-04-21,completed
9585,4517,87,2025-05-22,pending
9586,3124,332,2025-05-30,pending
9587,1364,398,2025-05-01,returned
9588,4500,334,2025-06-17,returned
9589,4227,11,2025-06-10,returned
9590,326,141,2025-05-31,pending
9591,1903,181,2025-05-01,returned
9592,1893,41,2025-06-02,cancelled
9593,4742,121,2025-06-19,completed
9594,661,372,2025-05-21,returned
9595,4740,304,2025-03-25,pending
9596,663,334,2025-05-20,pending
9597,2612,128,2025-05-07,cancelled
9598,3831,369,2025-04-16,completed
9599,2836,4,2025-04-05,returned
9600,28,254,2025-03-26,returned
9601,3072,4,2025-06-10,cancelled
9602,4640,145,2025-05-22,returned
9603,1621,401,2025-06-05,cancelled
9604,3737,194,2025-06-08,returned
9605,3397,65,2025-03-28,completed
9606,1948,280,2025-05-21,completed
9607,2666,467,2025-04-19,cancelled
9608,598,313,2025-06-02,cancelled
9609,4526,144,2025-06-11,cancelled
9610,2277,384,2025-05-02,pending
9611,1335,461,2025-05-18,cancelled
9612,4774,171,2025-04-13,cancelled
9613,826,101,2025-06-13,pending
9614,284,381,2025-05-05,cancelled
9615,552,180,2025-05-13,cancelled
9616,789,298,2025-06-08,returned
9617,1706,338,2025-03-28,cancelled
9618,899,472,2025-04-16,completed
9619,213,306,2025-04-26,returned
9620,4079,159,2025-04-02,cancelled
9621,879,345,2025-04-24,pending
9622,3514,118,2025-05-16,returned
9623,2913,376,2025-05-29,completed
9624,2746,376,2025-06-09,completed
9625,2063,34,2025-04-08,returned
9626,1945,255,2025-06-06,pending
9627,1153,122,2025-05-13,cancelled
9628,1101,215,2025-05-03,returned
9629,4116,403,2025-04-18,returned
9630,324,364,2025-03-27,pending
9631,1414,111,2025-04-02,completed
9632,1147,265,2025-04-20,completed
9633,3616,33,2025-06-19,pending
9634,2895,484,2025-04-16,cancelled
9635,3631,380,2025-05-24,cancelled
9636,1139,489,2025-06-09,completed
9637,579,463,2025-06-13,pending
9638,3615,384,2025-05-09,cancelled
9639,4763,217,2025-05-06,pending
9640,4080,457,2025-05-14,pending
9641,577,45,2025-04-24,cancelled
9642,4968,431,2025-06-02,pending
9643,1955,54,2025-04-22,completed
9644,4384,258,2025-06-16,returned
9645,1327,499,2025-05-17,pending
9646,442,419,2025-06-06,returned
9647,2739,401,2025-04-05,cancelled
9648,216,14,2025-04-03,pending
9649,4363,49,2025-05-21,completed
9650,1995,361,2025-05-04,returned
9651,2440,281,2025-06-01,cancelled
9652,760,347,2025-03-27,completed
9653,365,67,2025-03-29,completed
9654,4103,79,2025-05-12,cancelled
9655,621,362,2025-04-18,cancelled
9656,195,279,2025-03-25,completed
9657,3668,24,2025-05-25,pending
9658,4242,135,2025-06-08,returned
9659,514,218,2025-05-25,returned
9660,4366,229,2025-04-13,pending
9661,1506,389,2025-06-02,completed
9662,2307,291,2025-05-25,returned
9663,89,108,2025-06-15,pending
9664,169,144,2025-04-20,pending
9665,2551,341,2025-06-01,returned
9666,2096,110,2025-05-16,pending
9667,2514,157,2025-04-20,pending
9668,856,23,2025-06-13,returned
9669,2960,34,2025-05-21,completed
9670,171,151,2025-06-04,returned
9671,16,34,2025-04-09,completed
9672,2395,57,2025-06-17,pending
9673,1000,121,2025-05-08,cancelled
9674,3002,171,2025-04-05,returned
9675,4680,156,2025-06-11,pending
9676,388,370,2025-06-21,returned
9677,1203,351,2025-05-07,pending
9678,1901,306,2025-06-07,cancelled
9679,3468,387,2025-04-18,returned
9680,1069,337,2025-05-02,completed
9681,4007,194,2025-04-14,completed
9682,4283,410,2025-05-03,returned
9683,4537,464,2025-06-14,returned
9684,4024,217,2025-05-29,returned
9685,3588,470,2025-05-31,cancelled
9686,521,112,2025-05-02,returned
9687,3807,337,2025-04-23,completed
9688,1056,405,2025-04-30,pending
9689,4969,275,2025-05-24,completed
9690,4367,498,2025-04-02,pending
9691,3740,330,2025-04-19,pending
9692,342,143,2025-04-28,returned
9693,1842,20,2025-05-21,cancelled
9694,2960,60,2025-05-26,cancelled
9695,2614,175,2025-04-01,returned
9696,4177,414,2025-04-29,completed
9697,3738,425,2025-05-09,pending
9698,2299,59,2025-05-15,completed
9699,4085,493,2025-04-26,returned
9700,2554,373,2025-06-11,completed
9701,2032,321,2025-04-20,completed
9702,2850,449,2025-06-13,returned
9703,2614,262,2025-04-03,cancelled
9704,1579,465,2025-05-09,completed
9705,4419,327,2025-04-20,cancelled
9706,1954,339,2025-05-12,returned
9707,1149,17,2025-04-21,cancelled
9708,2285,424,2025-05-20,cancelled
9709,4923,98,2025-04-17,pending
9710,4781,94,2025-05-29,returned
9711,665,346,2025-04-08,cancelled
9712,2062,16,2025-03-31,returned
9713,1867,265,2025-04-04,cancelled
9714,3445,459,2025-03-31,returned
9715,70,72,2025-04-07,completed
9716,3836,494,2025-06-15,completed
9717,2910,101,2025-06-16,returned
9718,4579,337,2025-05-10,cancelled
9719,1523,29,2025-05-25,cancelled
9720,2942,350,2025-06-02,cancelled
9721,2758,387,2025-05-14,pending
9722,2619,137,2025-06-01,cancelled
9723,296,231,2025-04-17,returned
9724,3736,240,2025-03-28,pending
9725,1110,500,2025-04-01,completed
9726,257,380,2025-04-04,completed
9727,3732,400,2025-06-04,pending
9728,75,474,2025-05-21,cancelled
9729,178,394,2025-06-05,cancelled
9730,4051,390,2025-05-05,completed
9731,1023,401,2025-05-26,pending
9732,2418,207,2025-04-01,completed
9733,3634,188,2025-04-21,returned
9734,4403,355,2025-05-05,completed
9735,2290,49,2025-05-02,completed
9736,2545,283,2025-06-21,returned
9737,3350,248,2025-06-10,completed
9738,4275,215,2025-04-17,cancelled
9739,2240,77,2025-04-04,returned
9740,1033,395,2025-06-02,cancelled
9741,2463,422,2025-03-29,returned
9742,486,357,2025-05-29,cancelled
9743,4612,281,2025-04-08,returned
9744,3851,43,2025-04-21,completed
9745,129,61,2025-05-25,returned
9746,3820,399,2025-04-06,completed
9747,1892,125,2025-06-09,pending
9748,2674,238,2025-05-06,completed
9749,2337,338,2025-03-24,cancelled
9750,1837,403,2025-06-19,completed
9751,3798,126,2025-05-30,pending
9752,2523,431,2025-03-27,returned
9753,3467,396,2025-04-09,returned
9754,2101,308,2025-05-09,completed
9755,1752,328,2025-06-02,completed
9756,2137,409,2025-05-03,pending
9757,4206,52,2025-05-28,returned
9758,3624,320,2025-04-29,pending
9759,2140,207,2025-04-18,pending
9760,2324,240,2025-04-22,completed
9761,2315,438,2025-04-09,completed
9762,863,476,2025-04-20,pending
9763,485,48,2025-05-04,returned
9764,2363,126,2025-06-17,pending
9765,2028,43,2025-04-27,cancelled
9766,2927,353,2025-06-11,returned
9767,3045,50,2025-05-19,completed
9768,1361,238,2025-06-06,cancelled
9769,4872,42,2025-05-22,returned
9770,466,12,2025-04-28,pending
9771,2222,124,2025-05-02,returned
9772,2219,102,2025-05-19,pending
9773,2901,455,2025-06-14,returned
9774,3843,152,2025-03-24,completed
9775,2709,108,2025-06-01,returned
9776,1132,162,2025-04-08,completed
9777,1269,106,2025-05-04,completed
9778,599,421,2025-04-04,cancelled
9779,2113,56,2025-05-30,completed
9780,931,304,2025-04-14,completed
9781,1127,15,2025-04-03,returned
9782,95,251,2025-06-15,completed
9783,2031,378,2025-05-21,returned
9784,4777,105,2025-06-19,completed
9785,271,185,2025-05-08,pending
9786,1447,39,2025-04-29,cancelled
9787,2170,84,2025-05-25,returned
9788,3586,335,2025-04-11,pending
9789,2995,418,2025-06-19,pending
9790,4592,136,2025-05-30,pending
9791,2589,397,2025-04-17,returned
9792,983,64,2025-04-13,returned
9793,891,494,2025-05-02,cancelled
9794,4677,367,2025-04-25,cancelled
9795,2213,377,2025-06-12,pending
9796,3385,406,2025-05-12,completed
9797,4375,141,2025-05-14,cancelled
9798,2578,108,2025-05-21,returned
9799,2595,275,2025-05-24,pending
9800,3289,272,2025-06-17,pending
9801,3021,31,2025-05-27,completed
9802,2210,436,2025-04-21,cancelled
9803,258,94,2025-05-26,pending
9804,1095,100,2025-05-16,cancelled
9805,4548,190,2025-03-28,pending
9806,2850,262,2025-04-05,completed
9807,1690,486,2025-04-20,cancelled
9808,1405,261,2025-03-24,completed
9809,2754,15,2025-06-15,returned
9810,2590,24,2025-05-03,returned
9811,4166,46,2025-04-11,returned
9812,1736,185,2025-05-25,cancelled
9813,2415,467,2025-05-22,pending
9814,2934,93,2025-05-12,cancelled
9815,3878,253,2025-06-13,returned
9816,3953,130,2025-06-13,cancelled
9817,2241,290,2025-05-18,returned
9818,2168,407,2025-04-19,pending
9819,278,157,2025-05-24,returned
9820,2313,414,2025-05-24,completed
9821,400,223,2025-04-19,completed
9822,3167,291,2025-06-19,pending
9823,3197,153,2025-05-16,returned
9824,1032,492,2025-04-16,returned
9825,2984,413,2025-05-04,cancelled
9826,1704,255,2025-03-31,returned
9827,4864,117,2025-04-14,cancelled
9828,2378,335,2025-05-07,returned
9829,170,299,2025-05-17,completed
9830,1145,63,2025-04-29,completed
9831,2083,13,2025-05-20,returned
9832,1288,441,2025-06-07,cancelled
9833,2075,415,2025-05-01,cancelled
9834,1623,309,2025-06-12,returned
9835,357,48,2025-06-01,returned
9836,496,294,2025-06-09,pending
9837,1158,432,2025-04-15,cancelled
9838,3840,16,2025-05-09,returned
9839,4618,74,2025-03-25,returned
9840,1115,185,2025-05-24,completed
9841,3907,152,2025-03-25,pending
9842,1019,352,2025-05-20,returned
9843,466,112,2025-05-16,pending
9844,3046,31,2025-05-11,pending
9845,4789,153,2025-04-30,pending
9846,4895,261,2025-05-06,cancelled
9847,2191,481,2025-06-03,pending
9848,3768,286,2025-04-05,cancelled
9849,1273,352,2025-04-17,pending
9850,3502,47,2025-04-21,returned
9851,4846,467,2025-04-21,cancelled
9852,4669,213,2025-03-24,cancelled
9853,2754,475,2025-04-06,cancelled
9854,4953,358,2025-04-09,cancelled
